case,run,sample,ns,pairs,contacts,compression_m,reserved_bytes
threads_1,1,284,4385042,3720,3720,0.668226,7300200
threads_1,1,285,4355667,3720,3720,0.668421,7300200
threads_1,1,286,4382125,3720,3720,0.668615,7300200
threads_1,1,287,4344834,3720,3720,0.668808,7300200
threads_1,1,288,4348958,3720,3720,0.669001,7300200
threads_1,1,289,4379958,3720,3720,0.669191,7300200
threads_1,1,290,4364625,3720,3720,0.669382,7300200
threads_1,1,291,4351875,3720,3720,0.669571,7300200
threads_1,1,292,4364125,3720,3720,0.66976,7300200
threads_1,1,293,4371042,3720,3720,0.669947,7300200
threads_1,1,294,4340083,3720,3720,0.670134,7300200
threads_1,1,295,4343125,3720,3720,0.67032,7300200
threads_1,1,296,4351375,3720,3720,0.670505,7300200
threads_1,1,297,4393708,3720,3720,0.670689,7300200
threads_1,1,298,4349959,3720,3720,0.670872,7300200
threads_1,1,299,4399292,3720,3720,0.671054,7300200
threads_1,1,300,4346500,3720,3720,0.671235,7300200
threads_1,1,301,4367916,3720,3720,0.671415,7300200
threads_1,1,302,4356542,3720,3720,0.671595,7300200
threads_1,1,303,4374583,3720,3720,0.671773,7300200
threads_1,1,304,4379625,3720,3720,0.67195,7300200
threads_1,1,305,4361292,3720,3720,0.672127,7300200
threads_1,1,306,4354333,3720,3720,0.672302,7300200
threads_1,1,307,4392333,3720,3720,0.672477,7300200
threads_1,1,308,4353958,3720,3720,0.67265,7300200
threads_1,1,309,4381917,3720,3720,0.672824,7300200
threads_1,1,310,4365042,3720,3720,0.672997,7300200
threads_1,1,311,4346875,3720,3720,0.673168,7300200
threads_1,1,312,4360334,3720,3720,0.673339,7300200
threads_1,1,313,4374334,3720,3720,0.673509,7300200
threads_1,1,314,4373459,3720,3720,0.673677,7300200
threads_1,1,315,4356166,3720,3720,0.673845,7300200
threads_1,1,316,4361292,3720,3720,0.674012,7300200
threads_1,1,317,4377084,3720,3720,0.674179,7300200
threads_1,1,318,4358416,3720,3720,0.674345,7300200
threads_1,1,319,4382958,3720,3720,0.67451,7300200
threads_1,1,320,4361667,3720,3720,0.674674,7300200
threads_1,1,321,4378458,3720,3720,0.674837,7300200
threads_1,1,322,4347958,3720,3720,0.674999,7300200
threads_1,1,323,4289667,3720,3720,0.67516,7300200
threads_1,1,324,4137208,3720,3720,0.675322,7300200
threads_1,1,325,4248584,3720,3720,0.675482,7300200
threads_1,1,326,4309459,3720,3720,0.675641,7300200
threads_1,1,327,4295708,3720,3720,0.675799,7300200
threads_1,1,328,4352208,3720,3720,0.675957,7300200
threads_1,1,329,4368000,3720,3720,0.676114,7300200
threads_1,1,330,4391417,3720,3720,0.67627,7300200
threads_1,1,331,4353167,3720,3720,0.676426,7300200
threads_1,1,332,4379625,3720,3720,0.67658,7300200
threads_1,1,333,4356250,3720,3720,0.676734,7300200
threads_1,1,334,4354875,3720,3720,0.676887,7300200
threads_1,1,335,4383416,3720,3720,0.677039,7300200
threads_1,1,336,4366000,3720,3720,0.677191,7300200
threads_1,1,337,4370791,3720,3720,0.677341,7300200
threads_1,1,338,4346167,3720,3720,0.677491,7300200
threads_1,1,339,4357250,3720,3720,0.677641,7300200
threads_1,1,340,4376833,3720,3720,0.67779,7300200
threads_1,1,341,4348875,3720,3720,0.677938,7300200
threads_1,1,342,4342583,3720,3720,0.678084,7300200
threads_1,1,343,4356958,3720,3720,0.678231,7300200
threads_1,1,344,4369167,3720,3720,0.678377,7300200
threads_1,1,345,4349417,3720,3720,0.678522,7300200
threads_1,1,346,4363125,3720,3720,0.678666,7300200
threads_1,1,347,4356167,3720,3720,0.67881,7300200
threads_1,1,348,4363417,3720,3720,0.678953,7300200
threads_1,1,349,4356750,3720,3720,0.679095,7300200
threads_1,1,350,4367458,3720,3720,0.679236,7300200
threads_1,1,351,4368917,3720,3720,0.679378,7300200
threads_1,1,352,4398500,3720,3720,0.679518,7300200
threads_1,1,353,4388250,3720,3720,0.679657,7300200
threads_1,1,354,4342750,3720,3720,0.679795,7300200
threads_1,1,355,4347791,3720,3720,0.679934,7300200
threads_1,1,356,4375250,3720,3720,0.680071,7300200
threads_1,1,357,4349500,3720,3720,0.680207,7300200
threads_1,1,358,4370208,3720,3720,0.680344,7300200
threads_1,1,359,4330417,3720,3720,0.680479,7300200
threads_1,1,360,4374875,3720,3720,0.680614,7300200
threads_1,1,361,4358209,3720,3720,0.680747,7300200
threads_1,1,362,4356667,3720,3720,0.680881,7300200
threads_1,1,363,4351042,3720,3720,0.681013,7300200
threads_1,1,364,4371292,3720,3720,0.681145,7300200
threads_1,1,365,4378750,3720,3720,0.681276,7300200
threads_1,1,366,4344041,3720,3720,0.681407,7300200
threads_1,1,367,4411583,3720,3720,0.681537,7300200
threads_1,1,368,4338125,3720,3720,0.681666,7300200
threads_1,1,369,4378500,3720,3720,0.681795,7300200
threads_1,1,370,4354584,3720,3720,0.681923,7300200
threads_1,1,371,4358500,3720,3720,0.682051,7300200
threads_1,1,372,4364459,3720,3720,0.682178,7300200
threads_1,1,373,4365459,3720,3720,0.682303,7300200
threads_1,1,374,4422125,3720,3720,0.682429,7300200
threads_1,1,375,4398459,3720,3720,0.682554,7300200
threads_1,1,376,4375458,3720,3720,0.682679,7300200
threads_1,1,377,4374083,3720,3720,0.682803,7300200
threads_1,1,378,4348666,3720,3720,0.682926,7300200
threads_1,1,379,4377500,3720,3720,0.683049,7300200
threads_1,1,380,4360833,3720,3720,0.683171,7300200
threads_1,1,381,4348958,3720,3720,0.683292,7300200
threads_1,1,382,4373708,3720,3720,0.683414,7300200
threads_1,1,383,4366291,3720,3720,0.683534,7300200
threads_1,1,384,4333500,3720,3720,0.683653,7300200
threads_1,1,385,4374000,3720,3720,0.683772,7300200
threads_1,1,386,4363125,3720,3720,0.68389,7300200
threads_1,1,387,4367541,3720,3720,0.684009,7300200
threads_1,1,388,4402125,3720,3720,0.684126,7300200
threads_1,1,389,4363958,3720,3720,0.684242,7300200
threads_1,1,390,4173375,3720,3720,0.684359,7300200
threads_1,1,391,4113792,3720,3720,0.684474,7300200
threads_1,1,392,4222666,3720,3720,0.684589,7300200
threads_1,1,393,4265000,3720,3720,0.684704,7300200
threads_1,1,394,4302750,3720,3720,0.684817,7300200
threads_1,1,395,4299084,3720,3720,0.684931,7300200
threads_1,1,396,4280333,3720,3720,0.685043,7300200
threads_1,1,397,4330000,3720,3720,0.685156,7300200
threads_1,1,398,4305792,3720,3720,0.685267,7300200
threads_1,1,399,4330750,3720,3720,0.685378,7300200
threads_1,1,400,4330875,3720,3720,0.685489,7300200
threads_1,1,401,4351000,3720,3720,0.685598,7300200
threads_1,1,402,4314000,3720,3720,0.685708,7300200
threads_1,1,403,4344167,3720,3720,0.685817,7300200
threads_1,1,404,4326042,3720,3720,0.685925,7300200
threads_1,1,405,4302625,3720,3720,0.686033,7300200
threads_1,1,406,4365041,3720,3720,0.68614,7300200
threads_1,1,407,4337709,3720,3720,0.686247,7300200
threads_1,1,408,4353750,3720,3720,0.686353,7300200
threads_1,1,409,4339125,3720,3720,0.686459,7300200
threads_1,1,410,4360375,3720,3720,0.686563,7300200
threads_1,1,411,4347250,3720,3720,0.686668,7300200
threads_1,1,412,4360708,3720,3720,0.686772,7300200
threads_1,1,413,4378375,3720,3720,0.686876,7300200
threads_1,1,414,4423625,3720,3720,0.686979,7300200
threads_1,1,415,4379833,3720,3720,0.687082,7300200
threads_1,1,416,4433708,3720,3720,0.687184,7300200
threads_1,1,417,4405125,3720,3720,0.687286,7300200
threads_1,1,418,4433084,3720,3720,0.687387,7300200
threads_1,1,419,4292500,3720,3720,0.687488,7300200
threads_1,1,420,4215333,3720,3720,0.687588,7300200
threads_1,1,421,4308541,3720,3720,0.687688,7300200
threads_1,1,422,4345125,3720,3720,0.687787,7300200
threads_1,1,423,4378417,3720,3720,0.687885,7300200
threads_1,1,424,4353417,3720,3720,0.687984,7300200
threads_1,1,425,4378750,3720,3720,0.688082,7300200
threads_1,1,426,4401583,3720,3720,0.688179,7300200
threads_1,1,427,4402000,3720,3720,0.688275,7300200
threads_1,1,428,4362625,3720,3720,0.688372,7300200
threads_1,1,429,4413875,3720,3720,0.688468,7300200
threads_1,1,430,4438667,3720,3720,0.688563,7300200
threads_1,1,431,4474459,3720,3720,0.688658,7300200
threads_1,1,432,4428625,3720,3720,0.688752,7300200
threads_1,1,433,4435625,3720,3720,0.688847,7300200
threads_1,1,434,4414042,3720,3720,0.68894,7300200
threads_1,1,435,4341667,3720,3720,0.689033,7300200
threads_1,1,436,4430875,3720,3720,0.689125,7300200
threads_1,1,437,4362750,3720,3720,0.689218,7300200
threads_1,1,438,4357458,3720,3720,0.689309,7300200
threads_1,1,439,4359333,3720,3720,0.689401,7300200
threads_1,1,440,4341083,3720,3720,0.689491,7300200
threads_1,1,441,4360625,3720,3720,0.689582,7300200
threads_1,1,442,4363208,3720,3720,0.689672,7300200
threads_1,1,443,4358250,3720,3720,0.689761,7300200
threads_1,1,444,4332709,3720,3720,0.68985,7300200
threads_1,1,445,4363875,3720,3720,0.689939,7300200
threads_1,1,446,4370041,3720,3720,0.690026,7300200
threads_1,1,447,4374375,3720,3720,0.690114,7300200
threads_1,1,448,4344917,3720,3720,0.690201,7300200
threads_1,1,449,4355209,3720,3720,0.690288,7300200
threads_1,1,450,4369375,3720,3720,0.690374,7300200
threads_1,1,451,4382250,3720,3720,0.69046,7300200
threads_1,1,452,4369208,3720,3720,0.690546,7300200
threads_1,1,453,4437458,3720,3720,0.690631,7300200
threads_1,1,454,4455250,3720,3720,0.690716,7300200
threads_1,1,455,4406666,3720,3720,0.6908,7300200
threads_1,1,456,4486333,3720,3720,0.690884,7300200
threads_1,1,457,4456000,3720,3720,0.690967,7300200
threads_1,1,458,4433542,3720,3720,0.69105,7300200
threads_1,1,459,4428791,3720,3720,0.691133,7300200
threads_1,1,460,4455042,3720,3720,0.691215,7300200
threads_1,1,461,4426084,3720,3720,0.691297,7300200
threads_1,1,462,4337708,3720,3720,0.691378,7300200
threads_1,1,463,4338791,3720,3720,0.691459,7300200
threads_1,1,464,4355708,3720,3720,0.691539,7300200
threads_1,1,465,4349292,3720,3720,0.691619,7300200
threads_1,1,466,4355500,3720,3720,0.691699,7300200
threads_1,1,467,4391875,3720,3720,0.691778,7300200
threads_1,1,468,4366583,3720,3720,0.691857,7300200
threads_1,1,469,4388500,3720,3720,0.691936,7300200
threads_1,1,470,4388583,3720,3720,0.692014,7300200
threads_1,1,471,4361125,3720,3720,0.692092,7300200
threads_1,1,472,4365250,3720,3720,0.692169,7300200
threads_1,1,473,4349041,3720,3720,0.692246,7300200
threads_1,1,474,4342292,3720,3720,0.692323,7300200
threads_1,1,475,4344208,3720,3720,0.692399,7300200
threads_1,1,476,4354791,3720,3720,0.692475,7300200
threads_1,1,477,4370375,3720,3720,0.692551,7300200
threads_1,1,478,4355584,3720,3720,0.692626,7300200
threads_1,1,479,4356542,3720,3720,0.6927,7300200
threads_1,1,480,4359458,3720,3720,0.692775,7300200
threads_1,1,481,4354541,3720,3720,0.692849,7300200
threads_1,1,482,4365708,3720,3720,0.692923,7300200
threads_1,1,483,4345375,3720,3720,0.692996,7300200
threads_1,1,484,4370166,3720,3720,0.693069,7300200
threads_1,1,485,4371542,3720,3720,0.693142,7300200
threads_1,1,486,4374333,3720,3720,0.693214,7300200
threads_1,1,487,4425959,3720,3720,0.693286,7300200
threads_1,1,488,4427292,3720,3720,0.693357,7300200
threads_1,1,489,4365792,3720,3720,0.693429,7300200
threads_1,1,490,4420292,3720,3720,0.6935,7300200
threads_1,1,491,4466709,3720,3720,0.69357,7300200
threads_1,1,492,4452834,3720,3720,0.693641,7300200
threads_1,1,493,4455500,3720,3720,0.69371,7300200
threads_1,1,494,4396625,3720,3720,0.69378,7300200
threads_1,1,495,4344500,3720,3720,0.693849,7300200
threads_1,1,496,4383709,3720,3720,0.693917,7300200
threads_1,1,497,4359125,3720,3720,0.693986,7300200
threads_1,1,498,4360292,3720,3720,0.694054,7300200
threads_1,1,499,4360375,3720,3720,0.694121,7300200
threads_1,1,500,4371833,3720,3720,0.694189,7300200
threads_1,1,501,4350667,3720,3720,0.694256,7300200
threads_1,1,502,4356834,3720,3720,0.694323,7300200
threads_1,1,503,4372792,3720,3720,0.694389,7300200
threads_1,1,504,4430291,3720,3720,0.694455,7300200
threads_1,1,505,4429250,3720,3720,0.694521,7300200
threads_1,1,506,4468375,3720,3720,0.694587,7300200
threads_1,1,507,4485917,3720,3720,0.694652,7300200
threads_1,1,508,4404959,3720,3720,0.694716,7300200
threads_1,1,509,4443792,3720,3720,0.694781,7300200
threads_1,1,510,4355833,3720,3720,0.694845,7300200
threads_1,1,511,4370125,3720,3720,0.694909,7300200
threads_1,1,512,4356250,3720,3720,0.694973,7300200
threads_1,1,513,4367666,3720,3720,0.695036,7300200
threads_1,1,514,4402542,3720,3720,0.695099,7300200
threads_1,1,515,4425125,3720,3720,0.695162,7300200
threads_1,1,516,4377750,3720,3720,0.695224,7300200
threads_1,1,517,4376250,3720,3720,0.695286,7300200
threads_1,1,518,4363542,3720,3720,0.695348,7300200
threads_1,1,519,4366833,3720,3720,0.695409,7300200
threads_1,1,520,4354500,3720,3720,0.69547,7300200
threads_1,1,521,4348917,3720,3720,0.695531,7300200
threads_1,1,522,4356083,3720,3720,0.695591,7300200
threads_1,1,523,4353125,3720,3720,0.695651,7300200
threads_1,1,524,4351792,3720,3720,0.695711,7300200
threads_1,1,525,4365834,3720,3720,0.695771,7300200
threads_1,1,526,4375834,3720,3720,0.69583,7300200
threads_1,1,527,4328584,3720,3720,0.695889,7300200
threads_1,1,528,4339500,3720,3720,0.695949,7300200
threads_1,1,529,4350250,3720,3720,0.696007,7300200
threads_1,1,530,4376292,3720,3720,0.696065,7300200
threads_1,1,531,4401708,3720,3720,0.696123,7300200
threads_1,1,532,4385333,3720,3720,0.69618,7300200
threads_1,1,533,4371042,3720,3720,0.696238,7300200
threads_1,1,534,4427666,3720,3720,0.696295,7300200
threads_1,1,535,4425667,3720,3720,0.696352,7300200
threads_1,1,536,4425167,3720,3720,0.696408,7300200
threads_1,1,537,4510500,3720,3720,0.696465,7300200
threads_1,1,538,4454209,3720,3720,0.696521,7300200
threads_1,1,539,4414708,3720,3720,0.696576,7300200
threads_1,1,540,4401208,3720,3720,0.696631,7300200
threads_1,1,541,4310250,3720,3720,0.696687,7300200
threads_1,1,542,4388500,3720,3720,0.696741,7300200
threads_1,1,543,4336208,3720,3720,0.696795,7300200
threads_1,1,544,4345292,3720,3720,0.69685,7300200
threads_1,1,545,4354750,3720,3720,0.696904,7300200
threads_1,1,546,4349333,3720,3720,0.696958,7300200
threads_1,1,547,4351292,3720,3720,0.697011,7300200
threads_1,1,548,4352541,3720,3720,0.697064,7300200
threads_1,1,549,4405875,3720,3720,0.697118,7300200
threads_1,1,550,4353875,3720,3720,0.69717,7300200
threads_1,1,551,4357458,3720,3720,0.697223,7300200
threads_1,1,552,4356125,3720,3720,0.697275,7300200
threads_1,1,553,4375792,3720,3720,0.697327,7300200
threads_1,1,554,4357334,3720,3720,0.697378,7300200
threads_1,1,555,4356542,3720,3720,0.69743,7300200
threads_1,1,556,4347209,3720,3720,0.697481,7300200
threads_1,1,557,4367334,3720,3720,0.697532,7300200
threads_1,1,558,4357917,3720,3720,0.697582,7300200
threads_1,1,559,4358708,3720,3720,0.697633,7300200
threads_1,1,560,4343000,3720,3720,0.697683,7300200
threads_1,1,561,4407667,3720,3720,0.697733,7300200
threads_1,1,562,4369833,3720,3720,0.697783,7300200
threads_1,1,563,4360417,3720,3720,0.697832,7300200
threads_1,1,564,4434000,3720,3720,0.697882,7300200
threads_1,1,565,4433875,3720,3720,0.69793,7300200
threads_1,1,566,4476875,3720,3720,0.697979,7300200
threads_1,1,567,4431500,3720,3720,0.698028,7300200
threads_1,1,568,4419625,3720,3720,0.698076,7300200
threads_1,1,569,4396333,3720,3720,0.698124,7300200
threads_1,1,570,4365583,3720,3720,0.698172,7300200
threads_1,1,571,4363125,3720,3720,0.698219,7300200
threads_1,1,572,4352666,3720,3720,0.698267,7300200
threads_1,1,573,4372750,3720,3720,0.698314,7300200
threads_1,1,574,4391625,3720,3720,0.69836,7300200
threads_1,1,575,4354667,3720,3720,0.698407,7300200
threads_1,1,576,4378500,3720,3720,0.698454,7300200
threads_1,1,577,4351250,3720,3720,0.6985,7300200
threads_1,1,578,4357000,3720,3720,0.698545,7300200
threads_1,1,579,4328209,3720,3720,0.698591,7300200
threads_1,1,580,4357166,3720,3720,0.698637,7300200
threads_1,1,581,4344209,3720,3720,0.698682,7300200
threads_1,1,582,4360333,3720,3720,0.698727,7300200
threads_1,1,583,4363583,3720,3720,0.698771,7300200
threads_1,1,584,4414959,3720,3720,0.698816,7300200
threads_1,1,585,4383750,3720,3720,0.69886,7300200
threads_1,1,586,4354625,3720,3720,0.698904,7300200
threads_1,1,587,4351125,3720,3720,0.698948,7300200
threads_1,1,588,4452000,3720,3720,0.698992,7300200
threads_1,1,589,4541125,3720,3720,0.699036,7300200
threads_1,1,590,4332000,3720,3720,0.699079,7300200
threads_1,1,591,4343750,3720,3720,0.699121,7300200
threads_1,1,592,4389833,3720,3720,0.699164,7300200
threads_1,1,593,4361667,3720,3720,0.699207,7300200
threads_1,1,594,4350542,3720,3720,0.699249,7300200
threads_1,1,595,4361416,3720,3720,0.699291,7300200
threads_1,1,596,4378959,3720,3720,0.699333,7300200
threads_1,1,597,4352709,3720,3720,0.699375,7300200
threads_1,1,598,4356500,3720,3720,0.699417,7300200
threads_1,1,599,4381541,3720,3720,0.699458,7300200
cold_16,1,0,690875,320,320,1.6067,628040
cold_16,1,1,693875,320,320,1.60908,628040
cold_16,1,2,688084,320,320,1.61146,628040
cold_16,1,3,690583,320,320,1.61382,628040
cold_16,1,4,685958,320,320,1.61617,628040
cold_16,1,5,695041,320,320,1.61851,628040
cold_16,1,6,689417,320,320,1.62084,628040
cold_16,1,7,690500,320,320,1.62315,628040
cold_16,1,8,691083,320,320,1.62546,628040
cold_16,1,9,693334,320,320,1.62775,628040
cold_16,1,10,692459,320,320,1.63003,628040
cold_16,1,11,711708,320,320,1.63231,628040
cold_16,1,12,689000,320,320,1.63457,628040
cold_16,1,13,692459,320,320,1.63681,628040
cold_16,1,14,687208,320,320,1.63905,628040
cold_16,1,15,689750,320,320,1.64128,628040
cold_16,1,16,691916,320,320,1.6435,628040
cold_16,1,17,687375,320,320,1.6457,628040
cold_16,1,18,693250,320,320,1.64789,628040
cold_16,1,19,687958,320,320,1.65008,628040
cold_16,1,20,693208,320,320,1.65225,628040
cold_16,1,21,696792,320,320,1.65441,628040
cold_16,1,22,691833,320,320,1.65656,628040
cold_16,1,23,694000,320,320,1.6587,628040
cold_16,1,24,690250,320,320,1.66083,628040
cold_16,1,25,689792,320,320,1.66295,628040
cold_16,1,26,688750,320,320,1.66506,628040
cold_16,1,27,689792,320,320,1.66716,628040
cold_16,1,28,692000,320,320,1.66925,628040
cold_16,1,29,688625,320,320,1.67133,628040
cold_16,1,30,690292,320,320,1.67339,628040
cold_16,1,31,691708,320,320,1.67545,628040
cold_16,1,32,689083,320,320,1.6775,628040
cold_16,1,33,691917,320,320,1.67954,628040
cold_16,1,34,708000,320,320,1.68156,628040
cold_16,1,35,690917,320,320,1.68358,628040
cold_16,1,36,707333,320,320,1.68559,628040
cold_16,1,37,702916,320,320,1.68759,628040
cold_16,1,38,709292,320,320,1.68957,628040
cold_16,1,39,700334,320,320,1.69155,628040
cold_16,1,40,689667,320,320,1.69352,628040
cold_16,1,41,686583,320,320,1.69548,628040
cold_16,1,42,691166,320,320,1.69743,628040
cold_16,1,43,687792,320,320,1.69937,628040
cold_16,1,44,698375,320,320,1.7013,628040
cold_16,1,45,692083,320,320,1.70322,628040
cold_16,1,46,689541,320,320,1.70513,628040
cold_16,1,47,688583,320,320,1.70703,628040
cold_16,1,48,691416,320,320,1.70892,628040
cold_16,1,49,688583,320,320,1.7108,628040
cold_16,1,50,693916,320,320,1.71268,628040
cold_16,1,51,693708,320,320,1.71454,628040
cold_16,1,52,688375,320,320,1.71639,628040
cold_16,1,53,692792,320,320,1.71824,628040
cold_16,1,54,693708,320,320,1.72008,628040
cold_16,1,55,689750,320,320,1.72191,628040
cold_16,1,56,689834,320,320,1.72372,628040
cold_16,1,57,685334,320,320,1.72553,628040
cold_16,1,58,688959,320,320,1.72733,628040
cold_16,1,59,705167,320,320,1.72913,628040
cold_16,1,60,685708,320,320,1.73091,628040
cold_16,1,61,689834,320,320,1.73268,628040
cold_16,1,62,695834,320,320,1.73445,628040
cold_16,1,63,697667,320,320,1.73621,628040
cold_16,1,64,694792,320,320,1.73795,628040
cold_16,1,65,689417,320,320,1.73969,628040
cold_16,1,66,691166,320,320,1.74143,628040
cold_16,1,67,690833,320,320,1.74315,628040
cold_16,1,68,689917,320,320,1.74486,628040
cold_16,1,69,692792,320,320,1.74657,628040
cold_16,1,70,689750,320,320,1.74826,628040
cold_16,1,71,690584,320,320,1.74995,628040
cold_16,1,72,689667,320,320,1.75163,628040
cold_16,1,73,695000,320,320,1.75331,628040
cold_16,1,74,709208,320,320,1.75497,628040
cold_16,1,75,661125,320,320,1.75663,628040
cold_16,1,76,622209,320,320,1.75827,628040
cold_16,1,77,625250,320,320,1.75991,628040
cold_16,1,78,634667,320,320,1.76155,628040
cold_16,1,79,679834,320,320,1.76317,628040
cold_16,1,80,668375,320,320,1.76478,628040
cold_16,1,81,678417,320,320,1.76639,628040
cold_16,1,82,656459,320,320,1.76799,628040
cold_16,1,83,653584,320,320,1.76958,628040
cold_16,1,84,688792,320,320,1.77117,628040
cold_16,1,85,651333,320,320,1.77274,628040
cold_16,1,86,668583,320,320,1.77431,628040
